data,load,GRU,lstm,RF,LM,GB,SVM,SVR,Target2
2013/1/9 22:00,49113.61,50464.39063,50411.13281,48632.04124,42403.54234,50154.3941,49654.92341,49982.38452,51003.68
2013/1/9 23:00,44443.49,46931.10938,47003.59766,44275.71441,38625.41472,45832.26774,45878.45941,45022.44378,46645.69
2013/1/10 0:00,41265.77,43453.08984,43667.76563,41599.83565,33663.32447,41777.57954,41885.5097,42886.42662,43690.92
2013/1/10 1:00,39657.8,42019.46875,42183.86328,39494.17523,32527.31904,40094.33665,39794.32385,41263.96312,41788.11
2013/1/10 2:00,38810.59,41047.98438,40849.5625,38650.40088,32218.01218,39267.97314,38793.91057,40152.87251,40695.2
2013/1/10 3:00,39143.65,40887.23438,40781.08984,38668.15164,32943.09865,39246.58291,38832.68066,40235.17458,40696.11
2013/1/10 4:00,39864.37,41667.39844,41601.80469,39602.64965,34070.32871,41239.08338,39169.47174,40211.18895,41353.13
2013/1/10 5:00,42228.55,43246.63672,43435.27734,41661.66732,36511.15391,43211.86919,40473.44929,41798.73472,43516.2
2013/1/10 6:00,49059.92,49330.50781,49489.80859,47586.01353,42902.45223,48768.00371,44178.053,47048.63683,49957.18
2013/1/10 7:00,55838.51,55301.04297,55250.01953,53884.91229,49490.15018,55783.24889,50646.63027,53736.6262,56551.04
2013/1/10 8:00,57972.46,58790.39063,58474.00781,57060.53252,51866.70286,58350.01273,54567.89288,57036.76909,58998.03
2013/1/10 9:00,58018.87,59265.34375,59275.45313,57712.46623,51514.6819,58098.25214,55284.93817,56927.63736,58728.67
2013/1/10 10:00,58651.32,59193.84375,59026.25,57600.54977,51548.74853,58538.09834,55941.83605,57445.53724,59435.74
2013/1/10 11:00,59453.03,60161.96875,60378.22266,57825.91461,51984.45535,59116.51952,56896.32808,58223.17289,60196.5
2013/1/10 12:00,59081.75,59737.32422,59655.53906,57894.03681,51531.83874,58794.90303,56676.78755,57485.10882,59759.7
2013/1/10 13:00,58816.03,58674.9375,58697.13672,57439.52345,51276.61766,57771.85896,56293.35481,57116.20001,58497.53
2013/1/10 14:00,58445.66,57061.13281,57270.13672,56595.17813,50996.3651,57100.27313,55826.22028,56604.02733,57200.78
2013/1/10 15:00,58354.66,56199.91406,56290.48828,56606.33807,50903.08827,56900.34342,55689.88275,56405.38092,56689.36
2013/1/10 16:00,58751.42,56958.65625,56411.58203,56814.74334,51189.33668,57018.84491,56136.59425,56702.79908,57433.74
2013/1/10 17:00,60990.02,60451.9375,59944.58594,58751.01829,52946.24291,59482.34748,58444.10516,58902.87997,60289.32
2013/1/10 18:00,60727.03,61015.375,61065.55859,58829.62955,53023.30546,58793.29814,58462.70421,58509.28649,59846.15
2013/1/10 19:00,59311.07,57899.60156,57993.58594,56364.18121,51859.94145,57258.10523,57027.46046,57115.32295,57870.54
2013/1/10 20:00,55969.55,55103.05078,55104.62109,53391.04124,49080.62339,54374.86083,53781.8185,54092.69799,54131.35
2013/1/10 21:00,53000.22,51684.55469,51612.57813,50656.63805,46237.22583,51775.31066,50955.19728,51422.24257,51375.87
2013/1/10 22:00,51003.68,49675.41797,49546.42969,49835.06831,44386.09562,50283.7864,49286.27982,49636.70053,49923.51
2013/1/10 23:00,46645.69,46182.75,46312.05859,45862.69203,40994.9223,45758.07416,46051.52824,45933.88589,46815.86
2013/1/11 0:00,43690.92,43897.45703,44020.10938,42156.97799,35677.78635,43649.52689,43478.7312,44912.8753,43912.96
2013/1/11 1:00,41788.11,41865.53906,41931.92578,40183.78677,34435.39885,40925.55963,41077.23256,42797.65474,41684.37
2013/1/11 2:00,40695.2,40531.02344,40462.5625,38944.02886,33864.28275,39884.3488,39767.85047,41360.55281,40081.86
2013/1/11 3:00,40696.11,39552.37109,39501.73438,38633.42938,34214.82621,39643.2833,39538.21064,40877.57573,39546.78
2013/1/11 4:00,41353.13,39425.69531,39513.62109,38872.85675,35123.19476,40109.38965,40210.91095,40983.76204,39313.82
2013/1/11 5:00,43516.2,38737.38672,38576.92969,39787.72292,37282.36287,40544.04434,41671.896,41885.93798,38620.4
2013/1/11 6:00,49957.18,38444.08203,38241.07031,40368.34448,43230.26279,41447.49056,44846.58798,44094.07814,38350.13
2013/1/11 7:00,56551.04,41031.60547,41122.57422,44342.70133,49702.78962,45421.60698,49401.41412,46650.80429,41396.81
2013/1/11 8:00,58998.03,44945.6875,44622.96094,47083.20455,52221.28933,47642.78497,52338.24513,48679.5844,44792.93
2013/1/11 9:00,58728.67,47483.65625,47442.62109,49327.96303,51771.83506,48824.27086,52326.61036,48916.0805,47214.44
2013/1/11 10:00,59435.74,48620.46484,48658.21094,48891.50286,51825.00182,49758.41197,52423.36705,49176.52332,48917.05
2013/1/11 11:00,60196.5,50001.24219,49944.31641,49469.43648,52198.12345,50327.74124,52865.86966,49768.35503,49840.7
2013/1/11 12:00,59759.7,49372.94141,49579.84375,49442.44315,51818.58074,50248.52667,52585.39927,49595.97787,49464.87
2013/1/11 13:00,58497.53,48312.83984,48226.98828,48368.9571,51008.59839,49147.77343,51595.512,49100.14257,47780.46
2013/1/11 14:00,57200.78,46687.62891,46552.55859,47920.78888,50068.35547,48507.3473,50456.28036,48504.92857,46575.62
2013/1/11 15:00,56689.36,46249.84375,45979.58203,47485.94254,49669.65812,48328.2484,49953.51392,48437.13309,46488.26
2013/1/11 16:00,57433.74,47421.15234,47417.32813,47668.49663,50286.17283,48847.3691,50664.18047,49391.39676,47464.69
2013/1/11 17:00,60289.32,50970.9375,50908.14453,50896.42164,52839.69871,50759.7577,53363.60564,52690.52385,51473.24
2013/1/11 18:00,59846.15,52451.16016,52932.42188,50909.76628,53044.65573,51350.30899,53587.78124,52841.87504,52289.51
2013/1/11 19:00,57870.54,50600.21094,50581.77344,50019.04696,51570.31072,50871.41791,52037.95764,51677.51629,50777.09
2013/1/11 20:00,54131.35,48177.13281,48176.50391,47919.52721,48496.63465,48214.97196,49090.71908,49178.18033,47283.6
2013/1/11 21:00,51375.87,45781.21484,45679.04297,46563.77948,45863.2394,46466.86513,46978.60892,47527.31937,45556.42
2013/1/11 22:00,49923.51,45522.60938,45585.69141,45743.42379,44540.20438,45580.44797,46277.39272,47039.43642,45727.5
2013/1/11 23:00,46815.86,42842.92188,42911.13281,43719.27904,42096.78488,42960.24545,44902.19974,44722.54806,43485.26
2013/1/12 0:00,43912.96,40632.57813,40867.16406,40799.62857,38959.07923,39824.71142,41663.23352,43451.62634,40974.57
2013/1/12 1:00,41684.37,38875.66016,38719.48438,38193.85631,37288.38315,37850.25634,39644.95291,41060.86962,38757.81
2013/1/12 2:00,40081.86,37473.01563,37472.00391,37419.27199,36217.58072,37374.92485,38584.95775,39744.50815,37646.7
2013/1/12 3:00,39546.78,37170.84766,37153.72266,36940.66841,36056.98985,35671.43875,38711.52331,39709.46854,36847.72
2013/1/12 4:00,39313.82,36619.40625,36306.36719,36974.83406,36300.4101,35679.87491,39509.28523,40242.80994,36459.15
2013/1/12 5:00,38620.4,35565.89844,35301.47656,36047.82818,36530.69089,35524.86454,40063.48086,40723.71186,35486.36
2013/1/12 6:00,38350.13,34065.97266,34100.96094,35033.74329,37709.07322,35252.88235,39786.02043,40203.49849,34198.71
2013/1/12 7:00,41396.81,35313.64844,35746.00781,36437.7832,41106.01737,37260.44865,40285.83785,41589.2169,35399
2013/1/12 8:00,44792.93,38289.33594,38561.96484,39162.81015,44331.27885,40537.5654,42398.21454,44676.81667,37477.44
2013/1/12 9:00,47214.44,40427.47266,40446.99219,42301.21269,46280.63355,43417.57052,45136.00334,47187.26244,40522.3
2013/1/12 10:00,48917.05,43119.91797,43148.57813,44620.68186,47694.45891,44969.36618,46817.50649,49205.28777,43225
2013/1/12 11:00,49840.7,45728.35156,45693.65625,46209.03499,48505.06879,46918.30447,47752.053,50683.95889,45653.79
2013/1/12 12:00,49464.87,45443.49219,46394.97656,46447.87693,48266.21239,46615.44788,47812.69348,50891.70133,45988.67
2013/1/12 13:00,47780.46,44781.95313,44534.38672,44918.86581,46935.64873,45901.82237,46759.21325,49909.55056,44397.08
2013/1/12 14:00,46575.62,43135.79688,42940.97656,43963.58633,45882.08822,44376.93317,46004.83169,48874.60482,43029.35
2013/1/12 15:00,46488.26,42496.00391,42491.20313,43864.60543,45813.16292,43915.55094,46181.83554,48952.51293,42844.62
2013/1/12 16:00,47464.69,44117.30078,44000.88672,44783.0106,46738.07906,44661.52613,47024.27412,50018.65438,44244.2
2013/1/12 17:00,51473.24,48602.33984,48762.76172,48289.79893,50256.52193,48042.07109,50272.51003,53475.64144,48289.15
2013/1/12 18:00,52289.51,50089.80469,50058.01563,50230.83298,51543.25809,50009.26563,51910.71231,54965.18221,49819.77
2013/1/12 19:00,50777.09,49192.32422,49131.89844,49701.64614,50540.10636,49082.53574,50785.92223,54357.54621,48643.14
2013/1/12 20:00,47283.6,46919.84375,46865.08203,47544.82885,47635.27861,47644.02924,47675.7237,51708.97991,46454.59
2013/1/12 21:00,45556.42,45557.96484,45618.25391,46062.36291,45898.11853,45938.58008,46214.48919,49824.74948,45530.03
2013/1/12 22:00,45727.5,46366.91797,46481.08594,45718.75864,45972.95409,46234.13278,46548.44423,49781.5518,46246.2
2013/1/12 23:00,43485.26,44004.125,43777.48047,43798.6003,44686.54663,44112.02321,45450.41748,47677.73788,43831.06
2013/1/13 0:00,40974.57,41541.04688,41571.53125,41569.86996,40859.72849,43118.29036,42565.27131,44380.47816,41273.96
2013/1/13 1:00,38757.81,39649.52344,39541.38672,40658.85005,39369.53254,41697.78,41508.1727,42553.93651,39617.76
2013/1/13 2:00,37646.7,38897.98047,38829.97266,39937.28719,38628.99811,40309.01795,41696.17514,42623.59249,38747.8
2013/1/13 3:00,36847.72,38882.76563,38855.51563,39713.59594,38324.68817,40374.95677,42905.78366,44331.12397,38822.42
2013/1/13 4:00,36459.15,40027.35938,39962.70703,40126.78923,38410.20409,42108.74906,44679.61513,47031.37349,40087.32
2013/1/13 5:00,35486.36,43408.62109,43436.95703,42099.29077,38143.49633,44153.25634,46109.28269,50142.53406,43356.95
2013/1/13 6:00,34198.71,50327.66406,50231.67969,47808.03755,37631.71483,50515.34697,47678.87404,54108.43159,51167.48
2013/1/13 7:00,35399,57113.84375,56560.53516,53385.53938,39207.39885,55992.27228,52134.5137,59459.51501,57956.08
2013/1/13 8:00,37477.44,60183.92969,60025.66797,55422.25679,41629.81352,58920.71956,56143.27413,62129.55401,60438.56
2013/1/13 9:00,40522.3,60945.91797,61052.96875,56558.69957,44599.73769,59914.24888,59111.95392,63562.50634,60929.96
2013/1/13 10:00,43225,61660.33203,61934.92188,56507.21764,47279.58738,60721.20892,61061.89272,64209.49252,61962.81
2013/1/13 11:00,45653.79,62874.5,62933.8125,57216.44626,49399.66681,62051.67935,62019.6839,64804.57521,62680.8
2013/1/13 12:00,45988.67,62507.13281,62681.5,57523.30999,50004.66848,62379.32719,61977.93398,64414.78133,62407.8
2013/1/13 13:00,44397.08,61929.58203,61931.9375,57489.56547,48907.01792,61183.78758,60552.18393,63160.82859,62013.77
2013/1/13 14:00,43029.35,61182.96875,61067.78125,56901.86795,47764.86829,60333.31607,59137.31994,62257.66082,61192.95
2013/1/13 15:00,42844.62,60350.66406,60308.23828,56887.75385,47655.87547,59961.37176,58655.3247,61911.14076,60697.91
2013/1/13 16:00,44244.2,60926.625,60234.36719,57297.52483,48828.37809,60510.52625,58832.00504,61856.31143,60268.39
2013/1/13 17:00,48289.15,63004.1875,62917.24609,59062.74738,52590.05531,62201.65867,61554.27998,63952.77682,62745.41
2013/1/13 18:00,49819.77,63029.61719,63090.02734,59857.68041,54514.99621,62947.18018,62114.19517,64098.1199,62739.95
2013/1/13 19:00,48643.14,61285.62109,61149.875,59151.96722,53838.90094,61849.98181,60110.70597,61846.9375,61090.12
2013/1/13 20:00,46454.59,57915.55859,58082.76172,55784.5102,51844.18831,57898.10861,56453.18218,57964.91589,57767.71
2013/1/13 21:00,45530.03,55752.24219,55413.79688,53386.42552,50880.87388,54637.10706,54258.1822,55382.15427,55116.88
2013/1/13 22:00,46246.2,54085.01563,53874.41016,51960.13702,51597.54849,53882.87453,54052.34319,54454.36201,53261.39
2013/1/13 23:00,43831.06,49518.86719,49986.69531,49476.05885,50356.11216,50670.00015,51348.85011,50493.11324,49449.4
2013/1/14 0:00,41273.96,46679.92969,46843.05469,44799.38878,44678.88957,47177.85936,45667.28462,47552.76219,47024.25
2013/1/14 1:00,39617.76,44987.86719,45279.50391,43390.27562,43354.26144,45032.14875,43668.27098,45172.42949,45188.78
2013/1/14 2:00,38747.8,44147.14063,44368.92188,42512.08012,42758.90208,43782.82994,42900.04401,44225.12811,44309.72
2013/1/14 3:00,38822.42,44088.98047,44200.37109,42508.44942,42902.81806,44054.95885,43040.29581,44312.31818,43801.03
2013/1/14 4:00,40087.32,44307.41016,44199.86328,43753.75803,43911.28449,45401.96959,44240.61414,45533.47634,44651.88
2013/1/14 5:00,43356.95,47190.0625,47233.26172,45949.82119,46127.79807,47084.76282,46811.28587,48133.1349,46911.41
2013/1/14 6:00,51167.48,52839.75,52663.11328,52995.69063,51296.67692,53921.78292,53087.88434,55243.70077,53528.93
2013/1/14 7:00,57956.08,59054.90234,59316.91406,59371.12676,56628.59305,59660.80544,59225.42303,61049.13032,59757.88
2013/1/14 8:00,60438.56,61409.67188,61500.51172,60904.49891,59197.41332,61279.02544,60920.62731,61838.48969,61337.64
2013/1/14 9:00,60929.96,61363.82813,61396.77344,61078.45673,59953.42894,61872.16826,61291.2464,61490.17334,61245.73
2013/1/14 10:00,61962.81,61611.26563,61476.18359,61726.39888,60775.45931,62815.15849,61953.2063,61588.31157,62051.08
2013/1/14 11:00,62680.8,62591.14063,62787.95313,62307.4541,61394.67965,63471.37363,62369.48675,61905.61707,62797.28
2013/1/14 12:00,62407.8,62718.5,62609.28906,62024.09901,61114.92428,62683.43685,62051.26726,61657.77394,62425.09
2013/1/14 13:00,62013.77,61770.20313,61616.02734,61698.7642,60294.51994,62320.00122,61494.55782,61216.76498,61893.65
2013/1/14 14:00,61192.95,61006.01172,61070.44531,60954.17146,59338.91112,61515.46251,60623.49977,60560.84946,61116.51
2013/1/14 15:00,60697.91,60399.28516,60322.58594,60499.12535,58754.68624,61027.5766,60179.54365,60189.21107,60595.08
2013/1/14 16:00,60268.39,60963.47656,60393.07031,60328.96364,58401.16009,60875.38756,60173.09363,60133.26117,60543.21
2013/1/14 17:00,62745.41,63433.97656,63261.01953,62822.40267,60490.3485,62915.14879,62495.74312,62292.25744,63068.46
2013/1/14 18:00,62739.95,63436.98047,63605.8125,63123.09751,61047.699,62593.86742,62462.99997,62770.73242,63045.71
2013/1/14 19:00,61090.12,61480.94922,61289.68359,61545.28582,59668.69725,61273.98826,60954.50223,61265.35377,61470.5
2013/1/14 20:00,57767.71,58219.70703,58438.78125,58131.59069,56942.86805,58273.19308,57843.69984,58168.02334,58207.24
2013/1/14 21:00,55116.88,56211.99219,56094.54297,55509.85662,54685.36716,56156.80548,55369.98103,55621.62918,55256.11
2013/1/14 22:00,53261.39,54112.5,53804.47266,53067.16971,53443.69916,54349.35223,53840.76558,53782.38374,53195.87
2013/1/14 23:00,49449.4,49430.29688,49594.10156,49479.69137,50697.36403,49929.08047,50378.70983,50114.21126,49784.28
2013/1/15 0:00,47024.25,46996.92188,46929.88281,47990.3155,46128.36265,47989.39684,49298.37438,49006.62594,47026.07
2013/1/15 1:00,45188.78,45111.46875,45324.38281,46283.21243,44616.67065,46827.83845,47539.55307,47308.20695,45232.46
2013/1/15 2:00,44309.72,44261.61328,44267.90625,45082.81353,43830.85872,45826.49014,46677.60805,46364.7947,44063.11
2013/1/15 3:00,43801.03,43867.54688,43909.58203,44145.32911,43424.59538,45194.43559,46323.09625,45850.05169,43926.61
2013/1/15 4:00,44651.88,44610.42188,44601.28516,45223.1599,44176.3669,46086.15745,47167.14778,46855.04444,44706.48
2013/1/15 5:00,46911.41,47374.64453,47400.23047,47125.18831,46262.86298,47775.87681,49401.41302,49402.48762,47159.84
2013/1/15 6:00,53528.93,53200.84766,53018.26563,53332.10671,51845.3965,54424.17676,55942.72996,55927.99928,53577.16
2013/1/15 7:00,59757.88,59900.6875,59809.61719,58939.09233,57486.19093,60163.30473,61810.60913,60266.30924,59805.2
2013/1/15 8:00,61337.64,61486.53125,61419.37109,60967.3701,59333.88202,61749.29091,62997.60332,61441.04496,61445.02
2013/1/15 9:00,61245.73,61393.57031,61377.33984,61085.82723,59036.56797,61300.97636,62917.06783,61598.10086,61789
2013/1/15 10:00,62051.08,62452.94531,62402.52734,61645.4569,59129.31764,61966.76961,63550.36197,62151.65969,62723.57
2013/1/15 11:00,62797.28,63446.72266,63618.24219,62663.72425,59223.11721,62870.30977,64081.21532,62578.27413,63339.64
2013/1/15 12:00,62425.09,62939.85938,62876.5625,62054.5468,58663.42253,62258.15504,63756.16676,62353.8312,62785.45
2013/1/15 13:00,61893.65,62146.03125,62232.69531,61518.87469,57840.01505,62182.49947,63344.27359,61933.13169,62455.12
2013/1/15 14:00,61116.51,61727.125,61784.33984,60780.73213,56886.48313,61062.55632,62662.62617,61194.3416,61439.56
2013/1/15 15:00,60595.08,60762.84375,60787.78125,60125.01485,56135.46045,60937.43216,62191.49536,60686.29745,60726.12
2013/1/15 16:00,60543.21,61172.89453,61127.58203,59949.36493,55751.36803,60935.5598,62098.6323,60551.36361,60475.87
2013/1/15 17:00,63068.46,63377.67188,63704.16406,63006.71842,57604.3157,63020.86538,64166.25874,63293.97255,63106.68
2013/1/15 18:00,63045.71,63606.86328,63793.71094,63058.09409,57830.77404,62926.3724,63925.27908,63486.50289,63128.52
2013/1/15 19:00,61470.5,61730.25781,61619.38281,61630.31562,56399.31719,61402.26317,62390.64967,61832.93295,61654.32
2013/1/15 20:00,58207.24,58538.28906,58684.46094,58069.36448,53479.1716,58233.36656,59209.45892,58050.25004,57927.87
2013/1/15 21:00,55256.11,55846.87109,55681.05078,55431.203,50681.15427,55602.63313,56351.88394,54947.82812,55011.32
2013/1/15 22:00,53195.87,53315.06641,53516.41406,52618.46469,48758.11969,53707.7243,54467.81544,53029.93401,53447.03
2013/1/15 23:00,49784.28,49620.68359,49821.61719,49906.4023,46118.35489,50369.70849,51325.94429,49625.7474,50014.51
2013/1/16 0:00,47026.07,47365.26953,47319.39453,47446.18151,44733.44383,48187.18621,48185.18969,48054.73699,47122.53
2013/1/16 1:00,45232.46,45354.39844,45536.04297,45562.72782,43168.70279,46578.11715,46196.25823,46437.09346,45280.69
2013/1/16 2:00,44063.11,44253.48047,44242.36328,44431.65757,42278.9269,45570.51228,44917.59981,45429.8367,44240.56
2013/1/16 3:00,43926.61,44032.12109,44016.25,43851.5624,42130.68038,44893.96603,44821.17173,45471.38011,44026.71
2013/1/16 4:00,44706.48,44818.16797,44643.5625,44513.44382,42850.83637,46037.74614,45515.33506,46214.53543,44334.29
2013/1/16 5:00,47159.84,46340.71484,46193.13281,47324.4773,44974.38099,47930.14073,47658.76948,48589.15432,46508.28
2013/1/16 6:00,53577.16,52113.19141,52477.99609,53266.20592,50311.51368,54733.24348,53671.80613,54896.81066,52934.7
2013/1/16 7:00,59805.2,59031.57031,59030.32813,59124.17026,55941.69167,59809.83757,60274.98554,60530.68983,59376.59
2013/1/16 8:00,61445.02,61237.77344,61163.39844,61304.64825,57669.61769,61742.07536,62335.72444,61936.00657,61083.75
2013/1/16 9:00,61789,61231.29688,61076.02344,61803.18235,57784.47922,61825.71142,62613.62672,62284.09695,61028.24
2013/1/16 10:00,62723.57,61556.44922,61494.15234,62542.16271,58151.98464,62898.13683,63387.03068,63184.7801,61544.21
2013/1/16 11:00,63339.64,62167.99609,62255.11719,63252.28526,58352.53727,63716.18571,63960.90894,63906.05143,62662.6
2013/1/16 12:00,62785.45,62623.89063,62356.31641,62801.39512,57802.74842,63455.65669,63459.35596,63560.85178,62026.51
2013/1/16 13:00,62455.12,61233.40625,61185.29688,62680.77351,57192.29783,62738.63494,63105.49294,63209.02166,61504.17
2013/1/16 14:00,61439.56,60532.17188,60660.73438,61864.25882,56242.94119,61881.00748,62126.71243,62240.13402,60750.69
2013/1/16 15:00,60726.12,60056.03125,59971.79297,61004.85391,55476.95898,61290.08925,61415.64795,61522.45273,60332.09
2013/1/16 16:00,60475.87,60409.88281,60005.12109,60951.7821,55120.42318,61148.68517,61225.26303,61343.54754,59972.64
2013/1/16 17:00,63106.68,62558.875,62172.46094,63187.71004,57285.79967,63812.44411,63730.40629,63997.64109,62687.17
2013/1/16 18:00,63128.52,63517.43359,63748.54688,63243.64036,57794.68727,63655.20784,63655.53181,63809.89819,63038.43
2013/1/16 19:00,61654.32,61521.95313,61336.05859,61535.64912,56661.80203,61898.56944,62035.45135,62219.50628,61414.08
